ID,City,Location,Area,Bedrooms,Bathrooms,Floor,YearBuilt,Seller,View,Payment,Finishing,Furnished,Parking,Security,SchoolDist,Color,Price
EG-11150,Cairo,Sheikh Zayed,232.0,4.0,2.0,3.0,2025,Developer,Garden,Installments,Finished,Unfurnished,Yes,Yes,0.41,Beige,8400000.0
EG-11151,Cairo,New Cairo,98.0,2.0,2.0,4.0,2027,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,7.17,Grey,7000000.0
EG-11152,Cairo,Al-Haram,,3.0,1.0,8.0,2001,Developer,Street,Cash,Finished,Unfurnished,Yes,No,13.97,Off-White,3650000.0
EG-11153,Cairo,6th of October,210.0,4.0,3.0,3.0,2025,Developer,Street,Cash,Finished,Unfurnished,Yes,No,5.98,Beige,6660000.0
EG-11154,Cairo,Al-Haram,150.0,3.0,2.0,2.0,2025,Developer,Street,Cash,Finished,Unfurnished,Yes,No,6.48,Beige,1700000.0
EG-11155,Cairo,Al-Haram,251.0,4.0,3.0,3.0,2025,Developer,Other,Installments,Unfinished,Unfurnished,Yes,Yes,8.72,Brown,5852000.0
EG-11156,Cairo,Shubra,99.0,2.0,2.0,2.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,7.0,White,3665000.0
EG-11157,Cairo,Shubra,115.0,3.0,1.0,12.0,2005,Developer,Street,Cash,Finished,Furnished,No,Yes,2.61,Off-White,2850000.0
EG-11158,Cairo,6th of October,130.0,3.0,2.0,4.0,2019,Broker,Other,Cash,Unfinished,Furnished,Yes,No,0.38,Brown,2444000.0
EG-11159,Cairo,Al-Haram,205.0,3.0,3.0,6.0,2025,Developer,Street,Cash,Unfinished,Unfurnished,No,Yes,9.19,White,2800000.0
EG-11160,Cairo,Al-Haram,140.0,3.0,2.0,1.0,2025,Developer,Other,Cash,Unfinished,Furnished,Yes,No,13.82,Beige,1222000.0
EG-11161,Cairo,Ain Shams,122.0,3.0,1.0,,2024,Developer,Street,Installments,Unfinished,Unfurnished,Yes,Yes,1.68,White,2850000.0
EG-11162,Cairo,Heliopolis,,3.0,2.0,4.0,2025,Developer,Pool,Cash,Finished,Furnished,No,Yes,3.24,Beige,4950000.0
EG-11163,Cairo,Maadi,157.0,3.0,3.0,1.0,2028,Developer,Street,Installments,Unfinished,Furnished,Yes,No,5.62,Brown,3994000.0
EG-11164,Cairo,6th of October,120.0,3.0,1.0,3.0,2005,Broker,Street,Cash,Finished,Unfurnished,No,No,12.15,Beige,3300000.0
EG-11165,Cairo,Nasr City,120.0,2.0,,2.0,1999,Developer,Street,Cash,Finished,Unfurnished,Yes,Yes,4.11,White,3500000.0
EG-11166,Cairo,Shubra,125.0,2.0,1.0,1.0,2012,Developer,Street,Cash,Finished,Unfurnished,Yes,Yes,13.24,Brown,3500000.0
EG-11167,Cairo,Maadi,120.0,2.0,2.0,0.0,2028,Developer,Garden,Installments,Unfinished,Furnished,No,No,0.92,White,4560000.0
EG-11168,Cairo,Madinaty,100.0,2.0,2.0,3.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,No,14.12,White,10100000.0
EG-11169,Cairo,6th of October,120.0,2.0,1.0,1.0,2015,Developer,Street,Cash,Finished,Furnished,Yes,No,8.46,Grey,3200000.0
EG-11170,Cairo,Heliopolis,215.0,4.0,3.0,1.0,2026,Developer,Street,Installments,Unfinished,Furnished,No,Yes,9.92,Beige,6000000.0
EG-11171,Cairo,Heliopolis,161.0,3.0,,13.0,2027,Developer,Garden,Cash,Finished,Furnished,Yes,Yes,5.58,Beige,6000000.0
EG-11172,Cairo,Sheikh Zayed,112.0,3.0,2.0,2.0,2024,Broker,Pool,Cash,Finished,Unfurnished,Yes,No,11.75,White,7000000.0
EG-11173,Cairo,6th of October,100.0,2.0,1.0,10.0,2011,Developer,Other,Cash,Finished,Unfurnished,No,No,2.58,Beige,2350000.0
EG-11174,Cairo,Ain Shams,142.0,3.0,2.0,3.0,2025,Developer,Street,Installments,Unfinished,Unfurnished,Yes,Yes,0.83,Off-White,3000000.0
EG-11175,Cairo,Ain Shams,142.0,3.0,2.0,3.0,2025,Developer,Other,Installments,Unfinished,Unfurnished,No,No,5.99,Beige,2820000.0
EG-11176,Cairo,Al-Haram,,3.0,3.0,1.0,2026,Developer,Street,Installments,Unfinished,Unfurnished,No,Yes,12.82,Brown,4342000.0
EG-11177,Cairo,Sheikh Zayed,180.0,2.0,2.0,2.0,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,11.35,Beige,7500000.0
EG-11178,Cairo,Maadi,120.0,3.0,2.0,2.0,2029,Broker,Lake,Installments,Unfinished,Furnished,Yes,No,7.81,Off-White,4104000.0
EG-11179,Cairo,Sheikh Zayed,173.0,3.0,3.0,2.0,2026,Developer,Garden,Installments,Unfinished,Unfurnished,No,Yes,8.62,White,11976000.0
EG-11180,Cairo,Sheikh Zayed,170.0,3.0,3.0,3.0,2025,Broker,Garden,Installments,Unfinished,Furnished,Yes,No,2.04,Beige,12000000.0
EG-11181,Cairo,Sheikh Zayed,165.0,3.0,3.0,3.0,2025,Broker,Pool,Installments,Unfinished,Unfurnished,No,Yes,12.63,Brown,13000000.0
EG-11182,Cairo,Heliopolis,280.0,3.0,2.0,4.0,2015,Developer,Garden,Cash,Finished,Unfurnished,Yes,Yes,11.83,Off-White,15000000.0
EG-11183,Cairo,Al-Haram,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,9.88,Grey,3082000.0
EG-11184,Cairo,Al-Haram,160.0,3.0,3.0,3.0,2027,Developer,Street,Installments,Unfinished,Unfurnished,Yes,Yes,7.05,White,4627000.0
EG-11185,Cairo,Maadi,140.0,2.0,3.0,2.0,2025,Broker,Lake,Installments,Unfinished,Unfurnished,No,Yes,14.47,White,10000000.0
EG-11186,Cairo,Sheikh Zayed,290.0,4.0,3.0,10.0,2020,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,13.2,White,9500000.0
EG-11187,Cairo,Ain Shams,103.0,2.0,2.0,2.0,2030,Broker,Other,Installments,Unfinished,Unfurnished,No,Yes,9.7,Off-White,3311000.0
EG-11188,Cairo,New Cairo,128.0,2.0,2.0,3.0,2025,Broker,Pool,Installments,Unfinished,Furnished,No,No,5.64,Beige,9000000.0
EG-11189,Cairo,Ain Shams,59.0,1.0,1.0,2.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,9.31,Beige,3245000.0
EG-11190,Cairo,Al-Haram,215.0,3.0,3.0,1.0,2026,Developer,Other,Installments,Unfinished,Unfurnished,Yes,No,8.67,Beige,2632000.0
EG-11191,Cairo,Ain Shams,110.0,2.0,1.0,5.0,1998,Private Owner,Street,Cash,Finished,Furnished,Yes,Yes,5.97,Beige,1650000.0
EG-11192,Cairo,6th of October,225.0,3.0,3.0,1.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,No,Yes,4.67,White,5640000.0
EG-11193,Cairo,Maadi,153.0,3.0,3.0,2.0,2025,Developer,Lake,Installments,Unfinished,Furnished,No,Yes,6.16,Grey,15594000.0
EG-11194,Cairo,Shubra,125.0,3.0,3.0,2.0,2026,Broker,Street,Cash,Unfinished,Furnished,Yes,Yes,8.65,White,3650000.0
EG-11195,Cairo,Nasr City,68.0,1.0,1.0,1.0,2028,Broker,Street,Installments,Finished,Unfurnished,Yes,No,6.48,Grey,3060000.0
EG-11196,Cairo,Sheikh Zayed,270.0,4.0,3.0,9.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,4.03,Grey,7400000.0
EG-11197,Cairo,Al-Haram,141.0,3.0,2.0,2.0,2025,Developer,Street,Installments,Unfinished,Unfurnished,Yes,Yes,11.44,Beige,4230000.0
EG-11198,Cairo,Ain Shams,165.0,3.0,3.0,5.0,2013,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,8.02,Brown,1250000.0
EG-11199,Cairo,Ain Shams,130.0,3.0,2.0,4.0,2025,Broker,Other,Cash,Finished,Furnished,Yes,Yes,1.11,Off-White,2021000.0
EG-11200,Cairo,New Cairo,225.0,3.0,3.0,3.0,2022,Broker,Pool,Cash,Finished,Unfurnished,Yes,No,5.59,Brown,7500000.0
EG-11201,Cairo,6th of October,236.0,3.0,3.0,2.0,2027,Developer,Street,Installments,Unfinished,Unfurnished,Yes,No,13.29,Grey,5900000.0
EG-11202,Cairo,Maadi,201.0,,3.0,1.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,11.35,Brown,4000000.0
EG-11203,Cairo,Nasr City,109.0,2.0,1.0,1.0,2022,Developer,Street,Installments,Unfinished,Furnished,Yes,Yes,4.92,Grey,3500000.0
EG-11204,Cairo,Al-Haram,73.0,1.0,1.0,,2028,Broker,Street,Installments,Finished,Furnished,Yes,Yes,14.08,White,3615000.0
EG-11205,Cairo,Heliopolis,176.0,3.0,3.0,1.0,2025,Broker,Garden,Cash,Unfinished,Unfurnished,Yes,No,1.24,White,5740000.0
EG-11206,Cairo,Al-Haram,110.0,2.0,1.0,5.0,1998,Private Owner,Street,Cash,Finished,Unfurnished,Yes,No,14.42,Beige,1650000.0
EG-11207,Cairo,Sheikh Zayed,180.0,3.0,3.0,2.0,2026,Broker,Pool,Cash,Unfinished,Unfurnished,Yes,No,3.76,Off-White,8000000.0
EG-11208,Cairo,6th of October,86.0,1.0,1.0,1.0,2028,Broker,Street,Installments,Finished,Furnished,Yes,Yes,0.24,White,4799000.0
EG-11209,Cairo,Nasr City,68.0,1.0,1.0,1.0,2028,Broker,Other,Installments,Finished,Unfurnished,Yes,No,6.56,Off-White,2940000.0
EG-11210,Cairo,Nasr City,176.0,4.0,3.0,2.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,Yes,5.45,Beige,5396000.0
EG-11211,Cairo,Al-Haram,150.0,3.0,2.0,8.0,2025,Developer,Street,Cash,Finished,Unfurnished,Yes,No,8.13,Off-White,3600000.0
EG-11212,Cairo,6th of October,175.0,3.0,3.0,3.0,2024,Developer,Street,Installments,Unfinished,Furnished,Yes,Yes,11.97,White,3335000.0
EG-11213,Cairo,Maadi,190.0,3.0,2.0,5.0,2012,Broker,Lake,Cash,Finished,Furnished,Yes,No,12.65,White,6500000.0
EG-11214,Cairo,Maadi,215.0,3.0,3.0,1.0,2026,Developer,Street,Installments,Unfinished,Unfurnished,Yes,Yes,6.08,Brown,4070000.0
EG-11215,Cairo,Sheikh Zayed,,2.0,3.0,2.0,2025,Broker,Garden,Cash,Finished,Furnished,Yes,Yes,6.5,Brown,8300000.0
EG-11216,Cairo,Heliopolis,180.0,3.0,2.0,3.0,2023,Broker,Garden,Cash,Finished,Unfurnished,No,No,2.31,Brown,6500000.0
EG-11217,Cairo,Maadi,190.0,3.0,2.0,1.0,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,No,0.81,Off-White,5250000.0
EG-11218,Cairo,Maadi,160.0,3.0,3.0,2.0,2028,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,9.65,White,13150000.0
EG-11219,Cairo,6th of October,175.0,3.0,2.0,9.0,2009,Private Owner,Street,Cash,Finished,Unfurnished,Yes,No,1.06,Beige,6000000.0
EG-11220,Cairo,6th of October,130.0,3.0,,2.0,2025,Developer,Street,Cash,Finished,Unfurnished,Yes,No,11.03,Grey,6550000.0
EG-11221,Cairo,Al-Haram,,4.0,2.0,1.0,2026,Developer,Street,Installments,Unfinished,Furnished,Yes,Yes,8.13,White,4340000.0
EG-11222,Cairo,Heliopolis,,2.0,3.0,2.0,2026,Broker,Garden,Installments,Unfinished,Furnished,Yes,Yes,3.06,Brown,4100000.0
EG-11223,Cairo,Sheikh Zayed,180.0,3.0,3.0,4.0,2026,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,8.14,Brown,15067000.0
EG-11224,Cairo,Heliopolis,109.0,1.0,2.0,,2025,Broker,Garden,Cash,Finished,Furnished,No,No,2.83,Off-White,9500000.0
EG-11225,Cairo,Al-Haram,190.0,3.0,3.0,3.0,2025,Developer,Street,Installments,Unfinished,Furnished,Yes,Yes,6.64,Brown,4560000.0
EG-11226,Cairo,Nasr City,245.0,3.0,3.0,2.0,2027,Private Owner,Street,Installments,Unfinished,Unfurnished,No,Yes,12.01,Off-White,6250000.0
EG-11227,Cairo,Shubra,125.0,3.0,1.0,10.0,2006,Broker,Street,Cash,Finished,Unfurnished,No,No,6.98,Beige,2500000.0
EG-11228,Cairo,Heliopolis,210.0,,2.0,2.0,2025,Broker,Pool,Cash,Finished,Unfurnished,No,No,2.32,Brown,8250000.0
EG-11229,Cairo,Al-Haram,89.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,Yes,10.89,Off-White,6106000.0
EG-11230,Cairo,6th of October,120.0,2.0,1.0,2.0,1999,Developer,Street,Cash,Finished,Furnished,Yes,Yes,2.88,Brown,3500000.0
EG-11231,Cairo,New Cairo,182.0,3.0,4.0,5.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,No,11.1,Off-White,8500000.0
EG-11232,Cairo,Maadi,204.0,3.0,3.0,3.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,7.24,White,17000000.0
EG-11233,Cairo,Ain Shams,80.0,2.0,1.0,16.0,2014,Broker,Other,Cash,Finished,Furnished,Yes,Yes,6.86,Off-White,2538000.0
EG-11234,Cairo,Heliopolis,223.0,,3.0,3.0,2027,Broker,Street,Installments,Finished,Furnished,Yes,Yes,12.79,Grey,15495000.0
EG-11235,Cairo,Nasr City,165.0,,3.0,2.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,10.66,Beige,6300000.0
EG-11236,Cairo,Heliopolis,200.0,3.0,3.0,2.0,2025,Broker,Pool,Cash,Unfinished,Unfurnished,Yes,Yes,0.59,White,10000000.0
EG-11237,Cairo,Heliopolis,168.0,3.0,3.0,3.0,2027,Broker,Street,Installments,Unfinished,Furnished,Yes,Yes,4.51,Beige,9942000.0
EG-11238,Cairo,Ain Shams,120.0,2.0,1.0,2.0,1999,Developer,Street,Cash,Finished,Unfurnished,No,Yes,13.08,White,3500000.0
EG-11239,Cairo,Nasr City,135.0,3.0,1.0,1.0,2008,Private Owner,Street,Cash,Finished,Unfurnished,Yes,No,0.37,Brown,2700000.0
EG-11240,Cairo,Heliopolis,134.0,2.0,2.0,3.0,2023,Developer,Street,Cash,Unfinished,Unfurnished,Yes,Yes,8.22,Off-White,7250000.0
EG-11241,Cairo,Maadi,171.0,3.0,3.0,2.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,Yes,10.94,Brown,7400000.0
EG-11242,Cairo,Maadi,160.0,3.0,3.0,4.0,2025,Broker,Lake,Cash,Finished,Unfurnished,No,Yes,9.37,Beige,5010000.0
EG-11243,Cairo,Al-Haram,165.0,3.0,3.0,1.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,11.43,Beige,5400000.0
EG-11244,Cairo,Nasr City,175.0,3.0,2.0,2.0,2023,Broker,Other,Cash,Finished,Furnished,No,Yes,10.91,White,4136000.0
EG-11245,Cairo,6th of October,185.0,3.0,2.0,7.0,2016,Broker,Street,Cash,Finished,Unfurnished,Yes,No,10.41,Beige,3000000.0
EG-11246,Cairo,Shubra,140.0,3.0,1.0,9.0,2015,Broker,Street,Installments,Finished,Unfurnished,No,Yes,12.34,Off-White,1550000.0
EG-11247,Cairo,Ain Shams,109.0,2.0,1.0,3.0,2025,Developer,Other,Cash,Unfinished,Unfurnished,Yes,Yes,9.72,Beige,2115000.0
EG-11248,Cairo,Shubra,185.0,3.0,2.0,7.0,2007,Broker,Street,Installments,Finished,Unfurnished,No,No,6.1,Brown,2950000.0
EG-11249,Cairo,Nasr City,140.0,3.0,2.0,5.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,Yes,7.13,Off-White,3700000.0
EG-11250,Cairo,6th of October,117.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,10.78,Beige,3000000.0
EG-11251,Cairo,New Cairo,160.0,3.0,3.0,3.0,2028,Broker,Pool,Installments,Finished,Unfurnished,Yes,No,13.16,Grey,13250000.0
EG-11252,Cairo,6th of October,130.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,No,4.16,Grey,3950000.0
EG-11253,Cairo,Sheikh Zayed,200.0,3.0,3.0,2.0,2022,Developer,Garden,Installments,Unfinished,Furnished,Yes,No,5.2,Brown,11700000.0
EG-11254,Cairo,Maadi,190.0,3.0,3.0,2.0,2026,Broker,Garden,Installments,Unfinished,Furnished,No,Yes,13.97,White,6115000.0
EG-11255,Cairo,Al-Haram,164.0,3.0,3.0,3.0,2025,Broker,Other,Installments,Unfinished,Unfurnished,Yes,No,8.72,White,5275000.0
EG-11256,Cairo,6th of October,155.0,3.0,3.0,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,No,No,2.77,Beige,5250000.0
EG-11257,Cairo,Heliopolis,161.0,3.0,3.0,2.0,2025,Broker,Garden,Installments,Unfinished,Unfurnished,No,Yes,9.99,Off-White,4547000.0
EG-11258,Cairo,6th of October,176.0,3.0,3.0,1.0,2025,Broker,Street,Installments,Unfinished,Furnished,Yes,No,14.86,White,5740000.0
EG-11259,Cairo,Al-Haram,143.0,3.0,2.0,2.0,2029,Broker,Other,Installments,Unfinished,Unfurnished,Yes,Yes,12.37,Grey,4606000.0
EG-11260,Cairo,Ain Shams,110.0,2.0,1.0,4.0,2017,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,11.21,White,2150000.0
EG-11261,Cairo,Shubra,111.0,2.0,1.0,1.0,2027,Broker,Street,Installments,Unfinished,Furnished,Yes,Yes,3.2,Grey,3663000.0
EG-11262,Cairo,Al-Haram,175.0,3.0,,3.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,13.15,White,3700000.0
EG-11263,Cairo,Maadi,157.0,3.0,3.0,1.0,2028,Developer,Street,Installments,Unfinished,Unfurnished,Yes,Yes,7.93,Brown,3994000.0
EG-11264,Cairo,Nasr City,190.0,3.0,3.0,,2027,Broker,Street,Installments,Unfinished,Furnished,No,Yes,13.35,Off-White,4180000.0
EG-11265,Cairo,Nasr City,55.0,1.0,1.0,2.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,5.01,Beige,4562000.0
EG-11266,Cairo,Ain Shams,120.0,2.0,,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,No,1.02,Grey,3900000.0
EG-11267,Cairo,6th of October,194.0,3.0,3.0,1.0,2026,Developer,Other,Installments,Unfinished,Unfurnished,Yes,Yes,7.19,White,4468000.0
EG-11268,Cairo,Heliopolis,185.0,3.0,3.0,4.0,2025,Broker,Garden,Cash,Unfinished,Furnished,No,No,4.12,Beige,4000000.0
EG-11269,Cairo,Al-Haram,144.0,3.0,2.0,2.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,10.76,Grey,4232000.0
EG-11270,Cairo,Nasr City,120.0,2.0,1.0,3.0,1988,Cash or Installments,Street,Installments,Finished,Unfurnished,Yes,No,14.36,Grey,2700000.0
EG-11271,Cairo,Maadi,195.0,3.0,3.0,2.0,2026,Broker,Pool,Installments,Unfinished,Unfurnished,No,Yes,10.4,Brown,4977000.0
EG-11272,Cairo,6th of October,153.0,3.0,2.0,2.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,No,No,13.32,White,4332000.0
EG-11273,Cairo,New Cairo,155.0,3.0,2.0,12.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,6.85,Beige,7300000.0
EG-11274,Cairo,Heliopolis,235.0,3.0,3.0,11.0,2025,Broker,Street,Cash,Finished,Furnished,No,No,11.6,White,9450000.0
EG-11275,Cairo,New Cairo,210.0,3.0,1.0,9.0,2025,Broker,Garden,Cash,Finished,Furnished,No,Yes,12.66,White,8190000.0
EG-11276,Cairo,Sheikh Zayed,102.0,2.0,1.0,1.0,2026,Broker,Pool,Installments,Finished,Furnished,No,Yes,10.69,Off-White,7194000.0
EG-11277,Cairo,Al-Haram,68.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,7.67,Grey,5463000.0
EG-11278,Cairo,Shubra,130.0,2.0,2.0,1.0,2025,Broker,Street,Installments,Unfinished,Furnished,Yes,Yes,9.43,Grey,3500000.0
EG-11279,Cairo,Heliopolis,180.0,3.0,2.0,1.0,2017,Broker,Garden,Cash,Finished,Unfurnished,No,Yes,10.54,Off-White,6500000.0
EG-11280,Cairo,Shubra,165.0,3.0,,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,No,3.87,Off-White,1250000.0
EG-11281,Cairo,Heliopolis,360.0,5.0,4.0,3.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,12.16,White,10000000.0
EG-11282,Cairo,Heliopolis,170.0,3.0,2.0,12.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,14.26,Grey,6800000.0
EG-11283,Cairo,Maadi,170.0,3.0,2.0,2.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,7.03,Beige,6000000.0
EG-11284,Cairo,Sheikh Zayed,280.0,3.0,3.0,2.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,10.55,Brown,9000000.0
EG-11285,Cairo,Heliopolis,89.0,2.0,1.0,,2026,Broker,Garden,Installments,Finished,Unfurnished,No,Yes,11.08,Off-White,7798000.0
EG-11286,Cairo,Ain Shams,66.0,2.0,1.0,1.0,2027,Broker,Other,Installments,Finished,Furnished,No,No,9.97,Beige,3350000.0
EG-11287,Cairo,Nasr City,139.0,3.0,2.0,6.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,Yes,8.25,Beige,6950000.0
EG-11288,Cairo,Sheikh Zayed,97.0,2.0,1.0,1.0,2026,Broker,Pool,Installments,Finished,Furnished,No,No,13.24,White,7107000.0
EG-11289,Cairo,Maadi,165.0,3.0,3.0,2.0,2025,Broker,Lake,Cash,Unfinished,Unfurnished,Yes,Yes,6.79,Off-White,4500000.0
EG-11290,Cairo,6th of October,145.0,3.0,3.0,2.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,1.01,Beige,4640000.0
EG-11291,Cairo,Nasr City,125.0,3.0,2.0,2.0,2015,Broker,Street,Cash,Finished,Furnished,No,No,12.68,Brown,2000000.0
EG-11292,Cairo,Al-Haram,,3.0,3.0,3.0,2026,Broker,Street,Installments,Unfinished,Furnished,No,No,10.14,Beige,5500000.0
EG-11293,Cairo,New Cairo,195.0,4.0,3.0,10.0,2019,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,12.75,Brown,7850000.0
EG-11294,Cairo,Maadi,135.0,2.0,1.0,4.0,2025,Broker,Pool,Cash,Finished,Furnished,Yes,No,2.16,Brown,5700000.0
EG-11295,Cairo,Shubra,156.0,3.0,3.0,2.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,0.56,Brown,3276000.0
EG-11296,Cairo,Heliopolis,210.0,3.0,3.0,2.0,2026,Broker,Street,Installments,Unfinished,Furnished,No,Yes,14.02,Off-White,7500000.0
EG-11297,Cairo,Sheikh Zayed,210.0,3.0,3.0,2.0,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,No,2.3,Brown,7500000.0
EG-11298,Cairo,Maadi,192.0,3.0,2.0,1.0,2019,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,12.16,Off-White,6500000.0
EG-11299,Cairo,Heliopolis,187.0,3.0,3.0,2.0,2029,Broker,Garden,Installments,Finished,Unfurnished,No,No,12.37,Beige,13034000.0
EG-11300,Cairo,Maadi,325.0,4.0,3.0,1.0,2019,Broker,Garden,Cash,Finished,Furnished,No,No,10.66,Brown,4700000.0
EG-11301,Cairo,Maadi,161.0,3.0,1.0,13.0,2027,Broker,Street,Installments,Finished,Furnished,No,No,2.06,Grey,6000000.0
EG-11302,Cairo,Maadi,122.0,3.0,1.0,1.0,2026,Broker,Lake,Installments,Finished,Unfurnished,No,Yes,10.04,Beige,8223000.0
EG-11303,Cairo,New Cairo,135.0,2.0,3.0,1.0,2028,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,13.35,Grey,7680000.0
EG-11304,Cairo,Sheikh Zayed,200.0,3.0,3.0,10.0,2019,Broker,Garden,Cash,Finished,Unfurnished,No,No,6.44,Grey,7350000.0
EG-11305,Cairo,6th of October,96.0,3.0,1.0,2.0,2007,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,6.26,White,2500000.0
EG-11306,Cairo,New Cairo,155.0,3.0,2.0,2.0,2025,Broker,Street,Cash,Finished,Furnished,No,Yes,6.7,Off-White,10250000.0
EG-11307,Cairo,Al-Haram,120.0,2.0,1.0,3.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,No,1.33,White,2585000.0
EG-11308,Cairo,Al-Haram,207.0,4.0,4.0,1.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,13.39,Off-White,6571000.0
EG-11309,Cairo,Maadi,300.0,3.0,2.0,13.0,2019,Broker,Lake,Cash,Finished,Unfurnished,Yes,Yes,13.05,White,7450000.0
EG-11310,Cairo,Sheikh Zayed,220.0,3.0,3.0,1.0,2020,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,14.97,Beige,7900000.0
EG-11311,Cairo,Sheikh Zayed,155.0,3.0,3.0,1.0,2015,Broker,Pool,Cash,Finished,Furnished,Yes,Yes,8.82,Grey,7300000.0
EG-11312,Cairo,Maadi,421.0,3.0,2.0,2.0,2023,Broker,Pool,Cash,Finished,Unfurnished,No,Yes,11.29,Beige,9200000.0
EG-11313,Cairo,Maadi,180.0,3.0,3.0,3.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,3.12,Off-White,14000000.0
EG-11314,Cairo,Sheikh Zayed,250.0,3.0,3.0,4.0,2025,Broker,Garden,Cash,Finished,Furnished,Yes,Yes,10.05,Grey,9190000.0
EG-11315,Cairo,Nasr City,132.0,3.0,3.0,2.0,2025,Broker,Street,Installments,Finished,Furnished,Yes,No,9.78,Grey,4450000.0
EG-11316,Cairo,Heliopolis,185.0,3.0,2.0,4.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,13.53,Off-White,6250000.0
EG-11317,Cairo,Shubra,155.0,3.0,2.0,2.0,2022,Broker,Street,Cash,Unfinished,Furnished,Yes,Yes,12.48,Beige,2500000.0
EG-11318,Cairo,Maadi,265.0,3.0,3.0,5.0,2019,Broker,Street,Cash,Finished,Unfurnished,Yes,No,14.08,Grey,20000000.0
EG-11319,Cairo,6th of October,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Furnished,Yes,No,13.05,Beige,3448000.0
EG-11320,Cairo,Nasr City,180.0,3.0,2.0,7.0,2013,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,13.04,Beige,2950000.0
EG-11321,Cairo,6th of October,64.0,1.0,1.0,1.0,2026,Broker,Other,Installments,Finished,Unfurnished,No,Yes,1.05,Beige,2897000.0
EG-11322,Cairo,Nasr City,158.0,3.0,3.0,3.0,2020,Broker,Street,Cash,Finished,Furnished,No,Yes,12.7,Grey,3724000.0
EG-11323,Cairo,Al-Haram,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,Yes,9.15,Brown,3082000.0
EG-11324,Cairo,Al-Haram,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,No,5.77,White,3448000.0
EG-11325,Cairo,6th of October,115.0,2.0,2.0,2.0,2027,Broker,Street,Installments,Unfinished,Furnished,No,Yes,0.94,Off-White,6000000.0
